# ==========================================================================
# HISPANIA-EXTENTS.csv  ->  Amenti.live/HISPANIA-EXTENTS.csv
# GENERATED by tools/harvest-frame.py from Pleiades · CC BY 3.0
# 
# The places in this frame that ARE AN AREA. Points are omitted —
# HISPANIA.csv holds those correctly.
# 
# box=extent  a real bound, full-precision corners
# box=grid    a 0.25-degree fallback CELL, not a shape. A GRID CELL IS
#             NOT AN EXTENT AND MUST NOT DRAW AS ONE.
# shares_box  how many places carry this identical box. More than one
#             on a grid cell is the fallback showing.
# ==========================================================================
key,name,box,precision,lon0,lat0,lon1,lat1,width_km,height_km,repr_lat,repr_lon,shares_box,uri
pl-256712,Untitled,grid,rough,-6.0,37.0,-5.0,38.0,88.8,111.2,37.5,-5.5,2,https://pleiades.stoa.org/places/256712
pl-257474,Untitled,grid,rough,-7.0,37.0,-6.0,38.0,88.8,111.2,37.5,-6.5,2,https://pleiades.stoa.org/places/257474
pl-257482,Untitled,grid,rough,-6.0,37.0,-5.0,38.0,88.8,111.2,37.5,-5.5,2,https://pleiades.stoa.org/places/257482
pl-257483,Untitled,grid,rough,-5.0,37.0,-4.0,38.0,88.8,111.2,37.5,-4.5,6,https://pleiades.stoa.org/places/257483
pl-257484,Untitled,grid,rough,-5.0,37.0,-4.0,38.0,88.8,111.2,37.5,-4.5,6,https://pleiades.stoa.org/places/257484
pl-257485,Untitled,grid,rough,-5.0,37.0,-4.0,38.0,88.8,111.2,37.5,-4.5,6,https://pleiades.stoa.org/places/257485
pl-257486,Untitled,grid,rough,-5.0,37.0,-4.0,38.0,88.8,111.2,37.5,-4.5,6,https://pleiades.stoa.org/places/257486
pl-266525,Untitled,grid,rough,-1.0,38.0,0.0,39.0,87.6,111.2,38.5,-0.5,1,https://pleiades.stoa.org/places/266525
pl-256702,Untitled,grid,rough,-9.0,38.0,-8.0,39.0,87.6,111.2,38.5,-8.5,1,https://pleiades.stoa.org/places/256702
pl-256705,Untitled,grid,rough,-7.0,38.0,-6.0,39.0,87.6,111.2,38.5,-6.5,6,https://pleiades.stoa.org/places/256705
pl-256706,Untitled,grid,rough,-7.0,38.0,-6.0,39.0,87.6,111.2,38.5,-6.5,6,https://pleiades.stoa.org/places/256706
pl-256707,Untitled,grid,rough,-7.0,38.0,-6.0,39.0,87.6,111.2,38.5,-6.5,6,https://pleiades.stoa.org/places/256707
pl-257467,Untitled,grid,rough,-7.0,38.0,-6.0,39.0,87.6,111.2,38.5,-6.5,6,https://pleiades.stoa.org/places/257467
pl-257468,Untitled,grid,rough,-7.0,38.0,-6.0,39.0,87.6,111.2,38.5,-6.5,6,https://pleiades.stoa.org/places/257468
pl-257470,Untitled,grid,rough,-7.0,38.0,-6.0,39.0,87.6,111.2,38.5,-6.5,6,https://pleiades.stoa.org/places/257470
pl-255959,Adrus (river),grid,rough,-8.0,38.0,-7.0,39.0,87.6,111.2,38.5,-7.5,1,https://pleiades.stoa.org/places/255959
pl-266517,Untitled,grid,rough,-5.0,39.0,-4.0,40.0,86.4,111.2,39.5,-4.5,3,https://pleiades.stoa.org/places/266517
pl-266524,Untitled,grid,rough,-1.0,39.0,0.0,40.0,86.4,111.2,39.5,-0.5,5,https://pleiades.stoa.org/places/266524
pl-268027,Untitled,grid,rough,-5.0,39.0,-4.0,40.0,86.4,111.2,39.5,-4.5,3,https://pleiades.stoa.org/places/268027
pl-268028,Untitled,grid,rough,-1.0,39.0,0.0,40.0,86.4,111.2,39.5,-0.5,5,https://pleiades.stoa.org/places/268028
pl-268029,Untitled,grid,rough,-1.0,39.0,0.0,40.0,86.4,111.2,39.5,-0.5,5,https://pleiades.stoa.org/places/268029
pl-268785,Unnamed ancient dams,grid,rough,-5.0,39.0,-4.0,40.0,86.4,111.2,39.5,-4.5,3,https://pleiades.stoa.org/places/268785
pl-268787,Untitled,grid,rough,-4.0,39.0,-3.0,40.0,86.4,111.2,39.5,-3.5,2,https://pleiades.stoa.org/places/268787
pl-268788,Untitled,grid,rough,-4.0,39.0,-3.0,40.0,86.4,111.2,39.5,-3.5,2,https://pleiades.stoa.org/places/268788
pl-268790,Untitled,grid,rough,-1.0,39.0,0.0,40.0,86.4,111.2,39.5,-0.5,5,https://pleiades.stoa.org/places/268790
