# ==========================================================================
# LATIUM.csv  ->  Amenti.live/LATIUM.csv
# GENERATED by tools/harvest-frame.py from Pleiades · CC BY 3.0
# DO NOT HAND-EDIT except the `why` column. Re-run the tool.
# 
# frame  latium · Latium & Campania · 41.85,12.60 · 200 km
# detail reference   NOTHING HAS BEEN AUTHORED ON THIS FRAME.
# 
# tier       pin = a specific position · wash = bounds to seek within
# precision  precise | rough | related — `related` means the bound is
#            assembled from CONNECTED PLACES, not from this one
# unplaced   1 = the coordinate is a 1/8-degree FALLBACK, not a location.
#            Such a row must not draw: a wash would claim bounds it
#            does not have. See GEO.json — unplaced = NO MARK.
# why        the only authored column. Pleiades holds none of it.
# ==========================================================================
key,name,kind,tier,precision,lat,lon,from,until,km,unplaced,uri,why
pl-93042695,Via Latina,road,wash,related,41.8219909844,12.6823071719,-30,300,7.5,0,https://pleiades.stoa.org/places/93042695,
pl-566994603,Church of the Annunziatella,church-2,pin,precise,41.8356275689,12.511359792,1200,2099,7.5,0,https://pleiades.stoa.org/places/566994603,
pl-422835,Annunziatella,settlement,pin,precise,41.832618,12.512212,-330,640,7.5,0,https://pleiades.stoa.org/places/422835,
pl-423038,S. Callisto,cemetery|archaeological-site,pin,precise,41.8588829266,12.5106626441,-30,2100,7.5,0,https://pleiades.stoa.org/places/423038,
pl-423093,Il Torraccio,tomb,pin,precise,41.8920651,12.5297079,-30,2100,7.5,0,https://pleiades.stoa.org/places/423093,
pl-634906148,Catacomb of the Nunziatella,cemetery,pin,precise,41.836333,12.509861,-30,300,7.6,0,https://pleiades.stoa.org/places/634906148,
pl-370793043,Almo (river),river,pin,precise,41.8631339142,12.5099098954,-30,2100,7.6,0,https://pleiades.stoa.org/places/370793043,
pl-422935,La Giostra,fortified-settlement|fort-2,pin,precise,41.786028,12.562897,-750,2099,7.7,0,https://pleiades.stoa.org/places/422935,
pl-390922210,Columbarium of the freedmen of Augustus,tomb,pin,precise,41.8647306,12.5082639,-30,2100,7.8,0,https://pleiades.stoa.org/places/390922210,
pl-267550313,Cocciano,archaeological-site|villa,pin,precise,41.8193325657,12.6843610635,-30,300,7.8,0,https://pleiades.stoa.org/places/267550313,
pl-505226457,Casal Bertone necropolis,cemetery,pin,precise,41.8962074,12.5294886,-30,640,7.8,0,https://pleiades.stoa.org/places/505226457,
pl-867414858,Catacombs of Domitilla,cemetery,pin,precise,41.8587309044,12.5055902866,300,2099,7.9,0,https://pleiades.stoa.org/places/867414858,
pl-340262037,Catacomb of Balbina,cemetery,pin,precise,41.8614618654,12.5063746184,300,2099,7.9,0,https://pleiades.stoa.org/places/340262037,
pl-70865871,Circus Varianus,circus,pin,precise,41.8878,12.5194,-30,2100,7.9,0,https://pleiades.stoa.org/places/70865871,
pl-415768871,Basilica di San Marco,church-2,pin,precise,41.8612418724,12.5059129308,300,640,7.9,0,https://pleiades.stoa.org/places/415768871,
pl-423130,Villa Muti,villa,pin,precise,41.8015762135,12.671767376,-330,1999,8.0,0,https://pleiades.stoa.org/places/423130,
pl-576179783,So-called Tempio di Venere e Cupido,architecturalcomplex,pin,precise,41.8880160736,12.517138676,-30,640,8.1,0,https://pleiades.stoa.org/places/576179783,
pl-624604511,Domus dei Ritratti,townhouse,pin,precise,41.8896704363,12.5173930276,300,640,8.1,0,https://pleiades.stoa.org/places/624604511,
pl-18528486,Santa Croce in Gerusalemme,church-2|church,pin,precise,41.8880482768,12.5159256449,1700,2100,8.1,0,https://pleiades.stoa.org/places/18528486,
pl-201442266,Torre Dell'Angelo,tomb,pin,precise,41.8743931095,12.5084393148,-30,2099,8.1,0,https://pleiades.stoa.org/places/201442266,
pl-423010,Ponte Mammolo,bridge|settlement|quarry,pin,precise,41.919232,12.5688105,-750,1999,8.1,0,https://pleiades.stoa.org/places/423010,
pl-426596,"Cemetery of Gordianus, Epimachus, Apronianus",cemetery,pin,precise,41.874583,12.506583,-30,2099,8.2,0,https://pleiades.stoa.org/places/426596,
pl-50864839,Tomb of Priscilla,tomb,pin,precise,41.8664387899,12.5030935119,-30,2099,8.2,0,https://pleiades.stoa.org/places/50864839,
pl-770702013,Sanctae Mariae in Palmis,church-2|church,pin,precise,41.8664818188,12.5037166434,1700,2100,8.2,0,https://pleiades.stoa.org/places/770702013,
pl-841475483,Palatium Sessorianum,architecturalcomplex,pin,precise,41.8889270781,12.516315773,-30,640,8.2,0,https://pleiades.stoa.org/places/841475483,
pl-537585744,Amphitheatrum Castrense,amphitheatre,pin,precise,41.8876475,12.5150843,-30,2100,8.2,0,https://pleiades.stoa.org/places/537585744,
pl-307963010,Regio I (Porta Capena),region,wash,related,41.8723092147,12.5050986905,,,8.2,0,https://pleiades.stoa.org/places/307963010,
pl-555157618,Thermae Helenianae,bath,pin,precise,41.889222,12.514661,-30,2100,8.3,0,https://pleiades.stoa.org/places/555157618,
pl-426587,Untitled,bridge,wash,related,41.8677643441,12.5029455442,-330,300,8.3,0,https://pleiades.stoa.org/places/426587,
pl-806345695,Porta Maggiore Basilica,basilica,pin,precise,41.8917856878,12.5164726335,-100,2099,8.3,0,https://pleiades.stoa.org/places/806345695,
pl-624604510,House of Aufidia Cornelia Valentinilla,townhouse,pin,precise,41.8901648289,12.5158225678,-30,2099,8.3,0,https://pleiades.stoa.org/places/624604510,
pl-874244230,Horti Spei Veteris,garden-hortus,wash,related,41.889222,12.514661,,,8.3,0,https://pleiades.stoa.org/places/874244230,
pl-422890,Cervara 1,quarry,pin,precise,41.923695,12.587543,-330,300,8.3,0,https://pleiades.stoa.org/places/422890,
pl-422929,Frascati,villa,pin,precise,41.806236,12.680437,-330,640,8.3,0,https://pleiades.stoa.org/places/422929,
pl-423065,Sep. Geta,tomb,pin,precise,41.8677655008,12.5029461129,-30,640,8.3,0,https://pleiades.stoa.org/places/423065,
pl-226302607,Sep. Eurysacis,tomb,pin,precise,41.8914052626,12.515295022,-30,2100,8.4,0,https://pleiades.stoa.org/places/226302607,
pl-423134,Villa Torlonia,villa,pin,precise,41.8035397249,12.6793093693,-330,2100,8.4,0,https://pleiades.stoa.org/places/423134,
pl-697163696,Porta Maggiore,city-gate|city-wall,pin,precise,41.8914346864,12.5151866688,-30,2100,8.4,0,https://pleiades.stoa.org/places/697163696,
