# ==========================================================================
# HISPANIA.csv  ->  Amenti.live/HISPANIA.csv
# GENERATED by tools/harvest-frame.py from Pleiades · CC BY 3.0
# DO NOT HAND-EDIT except the `why` column. Re-run the tool.
# 
# frame  hispania · Hispania · 38.50,-4.00 · 400 km
# detail reference   NOTHING HAS BEEN AUTHORED ON THIS FRAME.
# 
# tier       pin = a specific position · wash = bounds to seek within
# precision  precise | rough | related — `related` means the bound is
#            assembled from CONNECTED PLACES, not from this one
# unplaced   1 = the coordinate is a 1/8-degree FALLBACK, not a location.
#            Such a row must not draw: a wash would claim bounds it
#            does not have. See GEO.json — unplaced = NO MARK.
# why        the only authored column. Pleiades holds none of it.
# ==========================================================================
key,name,kind,tier,precision,lat,lon,from,until,km,unplaced,uri,why
pl-265948,Letrania,villa,pin,precise,37.786162,-3.612398,-30,640,86.3,0,https://pleiades.stoa.org/places/265948,
pl-266091,La Valenzoleja,villa,pin,precise,37.932152,-4.673019,-30,640,86.3,0,https://pleiades.stoa.org/places/266091,
pl-266070,Tucci/Col. Augusta Gemella,settlement,pin,precise,37.722761,-3.966243,-330,2100,86.5,0,https://pleiades.stoa.org/places/266070,
pl-265800,El Apero,villa,pin,precise,37.722782,-3.966258,-30,640,86.5,0,https://pleiades.stoa.org/places/265800,
pl-256101,Cerro Muriano,mine-2,pin,precise,38.002643,-4.77296,-550,300,87.3,0,https://pleiades.stoa.org/places/256101,
pl-256393,Quinto del Huerco,mine,pin,precise,38.577591,-5.001435,-550,300,87.5,0,https://pleiades.stoa.org/places/256393,
pl-265970,Mentesa Bastia,settlement,pin,precise,37.741633,-3.692715,-330,640,88.5,0,https://pleiades.stoa.org/places/265970,
pl-265938,Torreparedones,settlement|archaeological-site,pin,precise,37.7552577014,-4.37758419156,-330,300,89.2,0,https://pleiades.stoa.org/places/265938,
pl-256010,Baetis/Certis (river),river,pin,precise,37.7901229489,-4.49714317257,-750,2100,90.1,0,https://pleiades.stoa.org/places/256010,
pl-255952,Ad Decumum,station,pin,precise,37.910599,-4.714118,-330,640,90.5,0,https://pleiades.stoa.org/places/255952,
pl-267273,Puente sobre el Arroyo Rabanales,bridge,pin,precise,37.902847,-4.732364,-30,1999,92.2,0,https://pleiades.stoa.org/places/267273,
pl-490669577,Agudo,settlement|settlement-modern,pin,precise,38.9808507,-4.8709439,640,2100,92.5,0,https://pleiades.stoa.org/places/490669577,
pl-265829,Bora,settlement,pin,precise,37.662473,-4.039839,-330,300,93.2,0,https://pleiades.stoa.org/places/265829,
pl-256301,Las Minillas,mine-2,pin,precise,38.881402,-4.957496,-550,300,93.3,0,https://pleiades.stoa.org/places/256301,
pl-265946,Laminium,settlement,pin,precise,38.899451,-3.053453,-330,640,93.4,0,https://pleiades.stoa.org/places/265946,
pl-265965,Mariana,settlement,pin,precise,38.547361,-2.92748,-30,640,93.5,0,https://pleiades.stoa.org/places/265965,
pl-267283,Puente Mocho (Río Guadalimar),bridge,pin,precise,38.279861,-2.9638124,-30,640,93.6,0,https://pleiades.stoa.org/places/267283,
pl-131160567,Pedroches Roman Bridge,bridge,pin,precise,37.9041042753,-4.75623793166,-30,300,93.6,0,https://pleiades.stoa.org/places/131160567,
pl-265776,(Ad) Murum,station,pin,precise,39.181617,-3.360099,-30,640,93.9,0,https://pleiades.stoa.org/places/265776,
pl-266029,S. Tomé,settlement,pin,precise,38.028219,-3.10185,-30,300,94.3,0,https://pleiades.stoa.org/places/266029,
