key,name,kind,tier,lat,lon,from,until,locations,km,uri,why
pl-459415385,Assur Archive 16,archive-repository,pin,35.45583,43.26508,-720,2099,0,446.5,https://pleiades.stoa.org/places/459415385,
pl-757392272,Crown Prince's Palace at Assur,palace,pin,35.45588,43.26491,-720,2099,0,446.5,https://pleiades.stoa.org/places/757392272,
pl-794311060,Assur Archive 21,archive-repository,pin,35.45417,43.26236,-720,2099,0,446.5,https://pleiades.stoa.org/places/794311060,
pl-306065806,Assur Archive 20,archive-repository,pin,35.45664,43.26226,-720,2099,0,446.7,https://pleiades.stoa.org/places/306065806,
pl-943719502,Assur Archive 50,archive-repository,pin,35.45465,43.26112,-720,2099,0,446.7,https://pleiades.stoa.org/places/943719502,
pl-645045465,Assur Archive 23,archive-repository,wash,35.45578,43.26109,1900,2099,0,446.7,https://pleiades.stoa.org/places/645045465,
pl-893945,Ashur/‘Lamban’?/‘Liba(nai)’?,"settlement, archaeological-site",pin,35.45557,43.26130,-2950,2100,0,446.7,https://pleiades.stoa.org/places/893945,
pl-481246816,Assur Archive 45,archive-repository,pin,35.45467,43.25837,-720,2099,0,446.8,https://pleiades.stoa.org/places/481246816,
pl-919662720,Assur Archive 49,archive-repository,pin,35.45562,43.26047,-720,2099,0,446.8,https://pleiades.stoa.org/places/919662720,
pl-418089678,Assur Archive 19,archive-repository,pin,35.45816,43.26339,-720,2099,0,446.8,https://pleiades.stoa.org/places/418089678,
pl-919662719,Assur Archive 48,archive-repository,pin,35.45646,43.25938,-720,2099,0,446.9,https://pleiades.stoa.org/places/919662719,
pl-387051092,Assur Archive 47,archive-repository,pin,35.45646,43.25938,-720,2099,0,446.9,https://pleiades.stoa.org/places/387051092,
pl-62104825,Assur Archive 18,archive-repository,pin,35.45955,43.26151,-720,2099,0,447.0,https://pleiades.stoa.org/places/62104825,
pl-39588356,Assur Archive 44,archive-repository,pin,35.45494,43.25665,-720,2099,0,447.0,https://pleiades.stoa.org/places/39588356,
pl-408700256,Temple of Nabû of the ḫarû at Assur,temple-2,pin,35.45736,43.25859,-720,-540,0,447.0,https://pleiades.stoa.org/places/408700256,
pl-87246780,Assur Archive 52a,archive-repository,pin,35.45569,43.25778,-720,2099,0,447.0,https://pleiades.stoa.org/places/87246780,
pl-868586791,Assur Archive 42,archive-repository,pin,35.45494,43.25665,-720,2099,0,447.0,https://pleiades.stoa.org/places/868586791,
pl-452563773,Assur Archive 52b,archive-repository,pin,35.45569,43.25778,-720,2099,0,447.0,https://pleiades.stoa.org/places/452563773,
pl-921404713,Temple of Sîn and Šamaš at Assur,temple-2,pin,35.45806,43.25968,-2000,-540,0,447.0,https://pleiades.stoa.org/places/921404713,
pl-146128416,Assur Archive 41,archive-repository,pin,35.45494,43.25665,-720,2099,0,447.0,https://pleiades.stoa.org/places/146128416,
pl-431953965,Assur Archive 43,archive-repository,pin,35.45494,43.25665,-720,2099,0,447.0,https://pleiades.stoa.org/places/431953965,
pl-637947000,Assur Archive 51,archive-repository,pin,35.45955,43.26151,-720,2099,0,447.0,https://pleiades.stoa.org/places/637947000,
pl-457530554,Temple of Aššur at Assur,temple-2,pin,35.46032,43.26274,-2335,-540,0,447.0,https://pleiades.stoa.org/places/457530554,
pl-240181514,Assur Archive 22,archive-repository,pin,35.45494,43.25665,-720,2099,0,447.0,https://pleiades.stoa.org/places/240181514,
pl-62104824,Assur Archive 15 (N 1),archive-repository,pin,35.46058,43.26211,-720,2099,0,447.1,https://pleiades.stoa.org/places/62104824,
pl-481246817,Assur Archive 46,archive-repository,pin,35.45723,43.25744,-720,2099,0,447.1,https://pleiades.stoa.org/places/481246817,
pl-881209103,Great Ziggurat of Aššur at Assur,ziggurat,pin,35.45970,43.26116,-10000,-540,0,447.1,https://pleiades.stoa.org/places/881209103,
pl-135066932,Old Palace at Assur,"palace-complex, architecturalcomplex, palace",pin,35.45905,43.25995,-2000,2099,0,447.1,https://pleiades.stoa.org/places/135066932,
pl-530793920,Assur Archive 17,archive-repository,pin,35.45916,43.26005,-720,2099,0,447.1,https://pleiades.stoa.org/places/530793920,
pl-299219557,Temple of Ishtar at Assur,temple-2,pin,35.45762,43.25844,-2950,2099,0,447.1,https://pleiades.stoa.org/places/299219557,
pl-142665417,Assur Archive 27,archive-repository,pin,35.45813,43.25741,-720,2099,0,447.2,https://pleiades.stoa.org/places/142665417,
pl-34026796,Assur Archive 39,archive-repository,pin,35.45624,43.25473,-720,2099,0,447.2,https://pleiades.stoa.org/places/34026796,
pl-146128415,Assur Archive 40,archive-repository,pin,35.45624,43.25473,-720,2099,0,447.2,https://pleiades.stoa.org/places/146128415,
pl-536694247,Temple of Anu and Adad at Assur,"temple-2, ziggurat",pin,35.45890,43.25823,-2000,-540,0,447.2,https://pleiades.stoa.org/places/536694247,
pl-755488463,Assur Archive 28,archive-repository,pin,35.45813,43.25741,-720,2099,0,447.2,https://pleiades.stoa.org/places/755488463,
