# ==========================================================================
# AEGYPTUS-EXTENTS.csv  ->  Amenti.live/AEGYPTUS-EXTENTS.csv
# GENERATED by tools/harvest-frame.py from Pleiades · CC BY 3.0
# 
# The places in this frame that ARE AN AREA. Points are omitted —
# AEGYPTUS.csv holds those correctly.
# 
# box=extent  a real bound, full-precision corners
# box=grid    a 0.25-degree fallback CELL, not a shape. A GRID CELL IS
#             NOT AN EXTENT AND MUST NOT DRAW AS ONE.
# shares_box  how many places carry this identical box. More than one
#             on a grid cell is the fallback showing.
# ==========================================================================
key,name,box,precision,lon0,lat0,lon1,lat1,width_km,height_km,repr_lat,repr_lon,shares_box,uri
pl-818039726,Helwan necropolis,extent,precise,31.2922919,29.8802833,31.2998133,29.8863186,0.7,0.7,29.8835905399,31.295443074,1,https://pleiades.stoa.org/places/818039726
pl-177924141,Kom el-Ahmer,extent,precise,30.4448009,31.1596616,30.4522682,31.1637378,0.7,0.5,31.1616351701,30.4486398285,1,https://pleiades.stoa.org/places/177924141
pl-727124,Heroonpolis,extent,precise,32.0960602,30.5507553,32.1028086,30.555033,0.6,0.5,30.5534153618,32.0995839765,1,https://pleiades.stoa.org/places/727124
pl-727103,Daphnai,extent,precise,32.171525,30.858,32.1774,30.861412,0.6,0.4,30.8600223333,32.1734853333,1,https://pleiades.stoa.org/places/727103
pl-598387864,Tell el-Iswid,extent,precise,31.7631854179,30.8515003608,31.7674373794,30.854749601,0.4,0.4,30.8530163334,31.7655762176,1,https://pleiades.stoa.org/places/598387864
pl-455482664,Kom Wasit,extent,precise,30.4545594,31.1728504,30.4592266,31.1766488,0.4,0.4,31.1748242483,30.4568103075,1,https://pleiades.stoa.org/places/455482664
pl-442642787,Abusir South,extent,precise,31.2080125,29.8820111,31.2117513,29.8845792,0.4,0.3,29.8832291844,31.2097395019,1,https://pleiades.stoa.org/places/442642787
pl-492336804,Tell el-Borg,extent,precise,32.4131116,30.9212315,32.4163252,30.9248437,0.3,0.4,30.9230408006,32.4147431468,1,https://pleiades.stoa.org/places/492336804
pl-727200,Phernouphis,extent,precise,31.5800107,31.0555312,31.5828211,31.0585584,0.3,0.3,31.057217789,31.5813792536,1,https://pleiades.stoa.org/places/727200
pl-189900109,Tell el-Farkha,extent,precise,31.5999193,30.8737538,31.6033015,30.8761551,0.3,0.3,30.874944349,31.6016594135,1,https://pleiades.stoa.org/places/189900109
